"id","ts_folders","ts_json","roy_folder","final_dataset"
6720,FALSE,FALSE,NA,NA
6721,FALSE,FALSE,NA,NA
6722,FALSE,FALSE,NA,NA
6723,FALSE,FALSE,NA,NA
6724,FALSE,FALSE,NA,NA
6725,FALSE,FALSE,NA,NA
6726,FALSE,FALSE,NA,NA
6727,FALSE,FALSE,NA,NA
6728,FALSE,FALSE,NA,NA
6729,FALSE,FALSE,NA,NA
6730,FALSE,FALSE,NA,NA
6731,FALSE,FALSE,NA,NA
6732,FALSE,FALSE,NA,NA
6733,FALSE,FALSE,NA,NA
6734,FALSE,FALSE,NA,NA
6735,FALSE,FALSE,NA,NA
6736,FALSE,FALSE,NA,NA
6737,FALSE,FALSE,NA,NA
6738,FALSE,FALSE,NA,NA
6739,FALSE,FALSE,NA,NA
6740,FALSE,FALSE,NA,NA
6741,FALSE,FALSE,NA,NA
6742,FALSE,FALSE,NA,NA
6743,FALSE,FALSE,NA,NA
6744,FALSE,FALSE,NA,NA
6745,FALSE,FALSE,NA,NA
6746,FALSE,FALSE,NA,NA
6747,FALSE,FALSE,NA,NA
6748,FALSE,FALSE,NA,NA
6749,FALSE,FALSE,NA,NA
6750,FALSE,FALSE,NA,NA
6751,FALSE,FALSE,NA,NA
6752,FALSE,FALSE,NA,NA
6753,FALSE,FALSE,NA,NA
6754,FALSE,FALSE,NA,NA
6755,FALSE,FALSE,NA,NA
6756,FALSE,FALSE,NA,NA
6757,FALSE,FALSE,NA,NA
6758,FALSE,FALSE,NA,NA
6759,FALSE,FALSE,NA,NA
6760,FALSE,FALSE,NA,NA
6761,FALSE,FALSE,NA,NA
6762,FALSE,FALSE,NA,NA
6763,FALSE,FALSE,NA,NA
6764,FALSE,FALSE,NA,NA
6765,FALSE,FALSE,NA,NA
6766,FALSE,FALSE,NA,NA
6767,FALSE,FALSE,NA,NA
6768,FALSE,FALSE,NA,NA
6769,FALSE,FALSE,NA,NA
6770,FALSE,FALSE,NA,NA
6771,FALSE,FALSE,NA,NA
6772,FALSE,FALSE,NA,NA
6773,FALSE,FALSE,NA,NA
6774,TRUE,FALSE,NA,NA
6775,TRUE,FALSE,NA,NA
6776,FALSE,FALSE,NA,NA
6777,TRUE,FALSE,NA,NA
6778,TRUE,TRUE,NA,NA
6779,TRUE,TRUE,NA,NA
6780,TRUE,TRUE,NA,NA
6781,TRUE,TRUE,NA,NA
6782,TRUE,TRUE,NA,NA
6783,TRUE,TRUE,NA,NA
6784,TRUE,TRUE,NA,NA
6785,TRUE,TRUE,NA,NA
6786,TRUE,TRUE,NA,NA
6787,TRUE,TRUE,NA,NA
6788,TRUE,TRUE,NA,NA
6789,TRUE,TRUE,NA,NA
6790,TRUE,TRUE,NA,NA
6791,TRUE,TRUE,NA,NA
6792,TRUE,TRUE,NA,NA
6793,TRUE,TRUE,NA,NA
6794,TRUE,TRUE,NA,NA
6795,TRUE,TRUE,NA,NA
6796,TRUE,TRUE,NA,NA
6797,TRUE,TRUE,NA,NA
6798,TRUE,TRUE,NA,NA
6799,TRUE,TRUE,NA,NA
6800,TRUE,TRUE,NA,NA
6801,TRUE,TRUE,NA,NA
6802,TRUE,TRUE,NA,NA
6803,TRUE,TRUE,NA,NA
6804,TRUE,TRUE,NA,NA
6805,TRUE,TRUE,NA,NA
6806,TRUE,TRUE,NA,NA
6807,TRUE,TRUE,NA,NA
6808,TRUE,TRUE,NA,NA
6809,TRUE,TRUE,NA,NA
6810,TRUE,TRUE,NA,NA
6811,TRUE,TRUE,NA,NA
6812,TRUE,TRUE,NA,NA
6813,TRUE,TRUE,NA,NA
6814,TRUE,TRUE,NA,NA
6815,TRUE,TRUE,NA,NA
6816,TRUE,TRUE,NA,NA
6817,TRUE,TRUE,NA,NA
6818,TRUE,TRUE,NA,NA
6819,TRUE,TRUE,NA,NA
6820,TRUE,TRUE,NA,NA
6821,TRUE,TRUE,NA,NA
6822,TRUE,TRUE,NA,NA
6823,TRUE,TRUE,NA,NA
6824,TRUE,TRUE,NA,NA
6825,TRUE,TRUE,NA,NA
6826,TRUE,TRUE,NA,NA
6827,TRUE,TRUE,NA,NA
6828,TRUE,TRUE,NA,NA
6829,TRUE,TRUE,NA,NA
6830,TRUE,TRUE,NA,NA
6831,TRUE,TRUE,NA,NA
6832,TRUE,TRUE,NA,NA
6833,TRUE,TRUE,NA,NA
6834,TRUE,TRUE,NA,NA
6835,TRUE,TRUE,NA,NA
6836,TRUE,TRUE,NA,NA
6837,TRUE,TRUE,NA,NA
6838,TRUE,TRUE,NA,NA
6839,TRUE,TRUE,NA,NA
6840,TRUE,TRUE,NA,NA
6841,TRUE,TRUE,NA,NA
6842,TRUE,TRUE,NA,NA
6843,TRUE,TRUE,NA,NA
6844,TRUE,TRUE,NA,NA
6845,TRUE,FALSE,NA,NA
6846,TRUE,FALSE,NA,NA
6847,TRUE,FALSE,NA,NA
6848,TRUE,FALSE,NA,NA
6849,TRUE,FALSE,NA,NA
6850,TRUE,FALSE,NA,NA
6851,TRUE,TRUE,NA,NA
6852,TRUE,TRUE,NA,NA
6853,TRUE,FALSE,NA,NA
6854,TRUE,TRUE,NA,NA
6855,TRUE,TRUE,NA,NA
6856,TRUE,TRUE,NA,NA
6857,TRUE,TRUE,NA,NA
6858,TRUE,TRUE,NA,NA
6859,TRUE,TRUE,NA,NA
6860,TRUE,TRUE,NA,NA
6861,TRUE,TRUE,NA,NA
6862,TRUE,TRUE,NA,NA
6863,TRUE,FALSE,NA,NA
6864,TRUE,TRUE,NA,NA
6865,TRUE,TRUE,NA,NA
6866,TRUE,TRUE,NA,NA
6867,TRUE,TRUE,NA,NA
6868,TRUE,FALSE,NA,NA
6869,TRUE,TRUE,NA,NA
6870,TRUE,TRUE,NA,NA
6871,TRUE,TRUE,NA,NA
6872,TRUE,TRUE,NA,NA
6873,TRUE,TRUE,NA,NA
6874,TRUE,TRUE,NA,NA
6875,TRUE,TRUE,NA,NA
6876,TRUE,TRUE,NA,NA
6877,TRUE,TRUE,NA,NA
6878,TRUE,TRUE,NA,NA
6879,TRUE,TRUE,NA,NA
6880,TRUE,TRUE,NA,NA
6881,TRUE,TRUE,NA,NA
6882,TRUE,TRUE,NA,NA
6883,TRUE,TRUE,NA,NA
6884,TRUE,TRUE,NA,NA
6885,TRUE,TRUE,NA,NA
6886,TRUE,TRUE,NA,NA
6887,TRUE,TRUE,NA,NA
6888,TRUE,TRUE,NA,NA
6889,TRUE,TRUE,NA,NA
6890,TRUE,TRUE,NA,NA
6891,TRUE,TRUE,NA,NA
6892,TRUE,TRUE,NA,NA
6893,TRUE,TRUE,NA,NA
6894,TRUE,TRUE,NA,NA
6895,TRUE,TRUE,NA,NA
6896,TRUE,TRUE,NA,NA
6897,TRUE,TRUE,NA,NA
6898,TRUE,TRUE,NA,NA
6899,TRUE,TRUE,NA,NA
6900,TRUE,TRUE,NA,NA
6901,TRUE,TRUE,NA,NA
6902,TRUE,TRUE,NA,NA
6903,TRUE,FALSE,NA,NA
6904,TRUE,TRUE,NA,NA
6905,TRUE,TRUE,NA,NA
6906,TRUE,TRUE,NA,NA
6907,TRUE,TRUE,NA,NA
6908,TRUE,TRUE,NA,NA
6909,TRUE,TRUE,NA,NA
6910,TRUE,TRUE,NA,NA
6911,TRUE,TRUE,NA,NA
6912,TRUE,TRUE,NA,NA
6913,TRUE,TRUE,NA,NA
6914,TRUE,TRUE,NA,NA
6915,TRUE,TRUE,NA,NA
6916,TRUE,TRUE,NA,NA
6917,TRUE,TRUE,NA,NA
6918,TRUE,TRUE,NA,NA
6919,TRUE,TRUE,NA,NA
6920,TRUE,TRUE,NA,NA
6921,TRUE,TRUE,NA,NA
6922,TRUE,TRUE,NA,NA
6923,TRUE,TRUE,NA,NA
6924,TRUE,TRUE,NA,NA
6925,TRUE,TRUE,NA,NA
6926,TRUE,TRUE,NA,NA
6927,TRUE,TRUE,NA,NA
6928,TRUE,TRUE,NA,NA
6929,TRUE,TRUE,NA,NA
6930,TRUE,TRUE,NA,NA
6931,TRUE,TRUE,NA,NA
6932,TRUE,TRUE,NA,NA
6933,TRUE,TRUE,NA,NA
6934,TRUE,TRUE,NA,NA
6935,TRUE,TRUE,NA,NA
6936,TRUE,TRUE,NA,NA
6937,TRUE,TRUE,NA,NA
6938,TRUE,TRUE,NA,NA
6939,TRUE,TRUE,NA,NA
6940,TRUE,TRUE,NA,NA
6941,TRUE,TRUE,NA,NA
6942,TRUE,TRUE,NA,NA
6943,TRUE,FALSE,NA,NA
6944,TRUE,TRUE,NA,NA
6945,TRUE,FALSE,NA,NA
6946,TRUE,TRUE,NA,NA
6947,TRUE,TRUE,NA,NA
6948,TRUE,TRUE,NA,NA
6949,TRUE,TRUE,NA,NA
6950,TRUE,TRUE,NA,NA
6951,TRUE,TRUE,NA,NA
6952,TRUE,TRUE,NA,NA
6953,TRUE,TRUE,NA,NA
6954,TRUE,TRUE,NA,NA
6955,TRUE,TRUE,NA,NA
6956,TRUE,TRUE,NA,NA
6957,TRUE,TRUE,NA,NA
6958,TRUE,TRUE,NA,NA
6959,TRUE,TRUE,NA,NA
6960,TRUE,TRUE,NA,NA
6961,TRUE,TRUE,NA,NA
6962,TRUE,TRUE,NA,NA
6963,TRUE,TRUE,NA,NA
6964,TRUE,TRUE,NA,NA
6965,TRUE,TRUE,NA,NA
6966,TRUE,TRUE,NA,NA
6967,TRUE,TRUE,NA,NA
6968,TRUE,TRUE,NA,NA
6969,TRUE,TRUE,NA,NA
6970,TRUE,TRUE,NA,NA
6971,TRUE,TRUE,NA,NA
6972,TRUE,TRUE,NA,NA
6973,TRUE,TRUE,NA,NA
6974,TRUE,TRUE,NA,NA
6975,TRUE,TRUE,NA,NA
6976,TRUE,TRUE,NA,NA
6977,TRUE,TRUE,NA,NA
6978,TRUE,TRUE,NA,NA
6979,TRUE,TRUE,NA,NA
6980,TRUE,TRUE,NA,NA
6981,TRUE,TRUE,NA,NA
6982,TRUE,TRUE,NA,NA
6983,TRUE,TRUE,NA,NA
6984,TRUE,TRUE,NA,NA
6985,TRUE,TRUE,NA,NA
6986,TRUE,TRUE,NA,NA
6987,TRUE,TRUE,NA,NA
6988,TRUE,TRUE,NA,NA
6989,TRUE,TRUE,NA,NA
6990,TRUE,TRUE,NA,NA
6991,TRUE,TRUE,NA,NA
6992,TRUE,TRUE,NA,NA
6993,TRUE,TRUE,NA,NA
6994,TRUE,TRUE,NA,NA
6995,TRUE,TRUE,NA,NA
6996,TRUE,TRUE,NA,NA
6997,TRUE,TRUE,NA,NA
6998,TRUE,TRUE,NA,NA
6999,TRUE,TRUE,NA,NA
7000,TRUE,TRUE,NA,NA
7001,TRUE,TRUE,NA,NA
7002,TRUE,TRUE,NA,NA
7003,TRUE,TRUE,NA,NA
7004,TRUE,TRUE,NA,NA
7005,TRUE,TRUE,NA,NA
7006,TRUE,TRUE,NA,NA
7007,TRUE,TRUE,NA,NA
7008,TRUE,TRUE,NA,NA
7009,TRUE,TRUE,NA,NA
7010,TRUE,TRUE,NA,NA
7011,TRUE,TRUE,NA,NA
7012,TRUE,TRUE,NA,NA
7013,TRUE,TRUE,NA,NA
7014,TRUE,TRUE,NA,NA
7015,TRUE,TRUE,NA,NA
7016,TRUE,TRUE,NA,NA
7017,TRUE,TRUE,NA,NA
7018,TRUE,TRUE,NA,NA
7019,TRUE,TRUE,NA,NA
7020,TRUE,TRUE,NA,NA
7021,TRUE,TRUE,NA,NA
7022,TRUE,TRUE,NA,NA
7023,TRUE,TRUE,NA,NA
7024,TRUE,TRUE,NA,NA
7025,TRUE,TRUE,NA,NA
7026,TRUE,TRUE,NA,NA
7027,TRUE,TRUE,NA,NA
7028,TRUE,TRUE,NA,NA
7029,TRUE,TRUE,NA,NA
7030,TRUE,TRUE,NA,NA
7031,TRUE,TRUE,NA,NA
7032,TRUE,TRUE,NA,NA
7033,TRUE,TRUE,NA,NA
7034,TRUE,TRUE,NA,NA
7035,TRUE,TRUE,NA,NA
7036,TRUE,TRUE,NA,NA
7037,TRUE,TRUE,NA,NA
7038,TRUE,TRUE,NA,NA
7039,TRUE,TRUE,NA,NA
7040,TRUE,TRUE,NA,NA
7041,TRUE,FALSE,NA,NA
7042,TRUE,TRUE,NA,NA
7043,TRUE,TRUE,NA,NA
7044,TRUE,TRUE,NA,NA
7045,TRUE,FALSE,NA,NA
7046,TRUE,TRUE,NA,NA
7047,TRUE,TRUE,NA,NA
7048,TRUE,TRUE,NA,NA
7049,TRUE,TRUE,NA,NA
7050,TRUE,TRUE,NA,NA
7051,TRUE,TRUE,NA,NA
7052,TRUE,TRUE,NA,NA
7053,TRUE,TRUE,NA,NA
7054,TRUE,TRUE,NA,NA
7055,TRUE,TRUE,NA,NA
7056,TRUE,TRUE,NA,NA
7057,TRUE,TRUE,NA,NA
7058,TRUE,TRUE,NA,NA
7059,TRUE,FALSE,NA,NA
7060,TRUE,TRUE,NA,NA
7061,TRUE,TRUE,NA,NA
7062,TRUE,TRUE,NA,NA
7063,TRUE,TRUE,NA,NA
7064,TRUE,TRUE,NA,NA
7065,TRUE,TRUE,NA,NA
7066,TRUE,TRUE,NA,NA
7067,TRUE,TRUE,NA,NA
7068,TRUE,TRUE,NA,NA
7069,TRUE,TRUE,NA,NA
7070,TRUE,TRUE,NA,NA
7071,TRUE,TRUE,NA,NA
7072,TRUE,TRUE,NA,NA
7073,TRUE,FALSE,NA,NA
7074,TRUE,TRUE,NA,NA
7075,TRUE,TRUE,NA,NA
7076,TRUE,FALSE,NA,NA
7077,TRUE,TRUE,NA,NA
7078,TRUE,FALSE,NA,NA
7079,TRUE,TRUE,NA,NA
7080,TRUE,TRUE,NA,NA
7081,TRUE,TRUE,NA,NA
7082,TRUE,TRUE,NA,NA
7083,TRUE,TRUE,NA,NA
7084,TRUE,FALSE,NA,NA
7085,TRUE,TRUE,NA,NA
7086,TRUE,TRUE,NA,NA
7087,TRUE,TRUE,NA,NA
7088,TRUE,TRUE,NA,NA
7089,TRUE,TRUE,NA,NA
7090,TRUE,TRUE,NA,NA
7091,TRUE,TRUE,NA,NA
7092,TRUE,TRUE,NA,NA
7093,TRUE,TRUE,NA,NA
7094,TRUE,TRUE,NA,NA
7095,TRUE,TRUE,NA,NA
7096,TRUE,TRUE,NA,NA
7097,TRUE,TRUE,NA,NA
7098,TRUE,TRUE,NA,NA
7099,TRUE,TRUE,NA,NA
7100,TRUE,TRUE,NA,NA
7101,TRUE,TRUE,NA,NA
7102,TRUE,FALSE,NA,NA
7103,TRUE,TRUE,NA,NA
7104,TRUE,TRUE,NA,NA
7105,TRUE,TRUE,NA,NA
7106,TRUE,TRUE,NA,NA
7107,TRUE,TRUE,NA,NA
7108,TRUE,TRUE,NA,NA
7109,TRUE,TRUE,NA,NA
7110,TRUE,TRUE,NA,NA
7111,TRUE,TRUE,NA,NA
7112,TRUE,TRUE,NA,NA
7113,TRUE,TRUE,NA,NA
7114,TRUE,TRUE,NA,NA
7115,TRUE,TRUE,NA,NA
7116,TRUE,TRUE,NA,NA
7117,TRUE,TRUE,NA,NA
7118,TRUE,TRUE,NA,NA
7119,TRUE,TRUE,NA,NA
7120,TRUE,TRUE,NA,NA
7121,TRUE,TRUE,NA,NA
7122,TRUE,TRUE,NA,NA
7123,TRUE,TRUE,NA,NA
7124,TRUE,FALSE,NA,NA
7125,TRUE,TRUE,NA,NA
7126,TRUE,FALSE,NA,NA
7127,TRUE,TRUE,NA,NA
7128,TRUE,TRUE,NA,NA
7129,TRUE,TRUE,NA,NA
7130,TRUE,TRUE,NA,NA
7131,TRUE,TRUE,NA,NA
7132,TRUE,TRUE,NA,NA
7133,TRUE,FALSE,NA,NA
7134,TRUE,FALSE,NA,NA
7135,TRUE,FALSE,NA,NA
7136,TRUE,FALSE,NA,NA
7137,TRUE,FALSE,NA,NA
7138,TRUE,TRUE,NA,NA
7139,TRUE,TRUE,NA,NA
7140,TRUE,FALSE,NA,NA
7141,TRUE,TRUE,NA,NA
7142,TRUE,TRUE,NA,NA
7143,TRUE,TRUE,NA,NA
7144,TRUE,TRUE,NA,NA
7145,TRUE,TRUE,NA,NA
7146,TRUE,TRUE,NA,NA
7147,TRUE,FALSE,NA,NA
7148,TRUE,TRUE,NA,NA
7149,TRUE,TRUE,NA,NA
7150,TRUE,FALSE,NA,NA
7151,TRUE,TRUE,NA,NA
7152,TRUE,FALSE,NA,NA
7153,TRUE,TRUE,NA,NA
7154,TRUE,FALSE,NA,NA
7155,TRUE,TRUE,NA,NA
7156,TRUE,FALSE,NA,NA
7157,TRUE,FALSE,NA,NA
7158,TRUE,FALSE,NA,NA
7159,TRUE,FALSE,NA,NA
7160,TRUE,TRUE,NA,NA
7161,TRUE,TRUE,NA,NA
7162,TRUE,FALSE,NA,NA
7163,TRUE,TRUE,NA,NA
7164,TRUE,TRUE,NA,NA
7165,TRUE,FALSE,NA,NA
7166,TRUE,TRUE,NA,NA
7167,TRUE,TRUE,NA,NA
7168,TRUE,FALSE,NA,NA
7169,TRUE,FALSE,NA,NA
7170,TRUE,TRUE,NA,NA
7171,TRUE,FALSE,NA,NA
7172,TRUE,TRUE,NA,NA
7173,TRUE,FALSE,NA,NA
7174,TRUE,TRUE,NA,NA
7175,TRUE,TRUE,NA,NA
7176,TRUE,TRUE,NA,NA
7177,TRUE,TRUE,NA,NA
7178,TRUE,FALSE,NA,NA
7179,TRUE,FALSE,NA,NA
7180,TRUE,FALSE,NA,NA
7181,TRUE,TRUE,NA,NA
7182,TRUE,TRUE,NA,NA
7183,TRUE,TRUE,NA,NA
7184,TRUE,TRUE,NA,NA
7185,TRUE,FALSE,NA,NA
7186,TRUE,FALSE,NA,NA
7187,TRUE,FALSE,NA,NA
7188,TRUE,TRUE,NA,NA
7189,TRUE,FALSE,NA,NA
7190,TRUE,TRUE,NA,NA
7191,TRUE,FALSE,NA,NA
7192,TRUE,FALSE,NA,NA
7193,TRUE,FALSE,NA,NA
7194,TRUE,TRUE,NA,NA
7195,TRUE,TRUE,NA,NA
7196,TRUE,FALSE,NA,NA
7197,TRUE,FALSE,NA,NA
7198,TRUE,TRUE,NA,NA
7199,TRUE,FALSE,NA,NA
7200,TRUE,FALSE,NA,NA
7201,TRUE,TRUE,NA,NA
7202,TRUE,TRUE,NA,NA
7203,TRUE,TRUE,NA,NA
7204,TRUE,FALSE,NA,NA
7205,TRUE,FALSE,NA,NA
7206,TRUE,TRUE,NA,NA
7207,TRUE,FALSE,NA,NA
7208,TRUE,FALSE,NA,NA
7209,TRUE,FALSE,NA,NA
7210,TRUE,TRUE,NA,NA
7211,TRUE,TRUE,NA,NA
7212,TRUE,TRUE,NA,NA
7213,TRUE,TRUE,NA,NA
7214,TRUE,FALSE,NA,NA
7215,TRUE,TRUE,NA,NA
7216,TRUE,TRUE,NA,NA
7217,TRUE,TRUE,NA,NA
7218,TRUE,TRUE,NA,NA
7219,TRUE,TRUE,NA,NA
7220,TRUE,TRUE,NA,NA
7221,TRUE,TRUE,NA,NA
7222,TRUE,TRUE,NA,NA
7223,TRUE,FALSE,NA,NA
7224,TRUE,TRUE,NA,NA
7225,TRUE,TRUE,NA,NA
7226,TRUE,TRUE,NA,NA
7227,TRUE,FALSE,NA,NA
7228,TRUE,FALSE,NA,NA
7229,TRUE,FALSE,NA,NA
7230,TRUE,FALSE,NA,NA
7231,TRUE,FALSE,NA,NA
7232,TRUE,FALSE,NA,NA
7233,TRUE,TRUE,NA,NA
7234,TRUE,FALSE,NA,NA
7235,TRUE,FALSE,NA,NA
7236,TRUE,TRUE,NA,NA
7237,TRUE,FALSE,NA,NA
7238,TRUE,TRUE,NA,NA
7239,TRUE,FALSE,NA,NA
7240,TRUE,FALSE,NA,NA
7241,TRUE,FALSE,NA,NA
7242,TRUE,FALSE,NA,NA
7243,TRUE,FALSE,NA,NA
7244,TRUE,FALSE,NA,NA
7245,TRUE,FALSE,NA,NA
7246,TRUE,FALSE,NA,NA
7247,TRUE,FALSE,NA,NA
7248,TRUE,FALSE,NA,NA
7249,TRUE,FALSE,NA,NA
7250,TRUE,TRUE,NA,NA
7251,TRUE,TRUE,NA,NA
7252,TRUE,TRUE,NA,NA
7253,TRUE,FALSE,NA,NA
7254,TRUE,TRUE,NA,NA
7255,TRUE,TRUE,NA,NA
7256,TRUE,TRUE,NA,NA
7257,TRUE,TRUE,NA,NA
7258,TRUE,FALSE,NA,NA
7259,TRUE,FALSE,NA,NA
7260,TRUE,FALSE,NA,NA
7261,TRUE,FALSE,NA,NA
7262,TRUE,TRUE,NA,NA
7263,TRUE,TRUE,NA,NA
7264,TRUE,FALSE,NA,NA
7265,TRUE,TRUE,NA,NA
7266,TRUE,TRUE,NA,NA
7267,TRUE,TRUE,NA,NA
7268,TRUE,TRUE,NA,NA
7269,TRUE,TRUE,NA,NA
7270,TRUE,TRUE,NA,NA
7271,TRUE,TRUE,NA,NA
7272,TRUE,TRUE,NA,NA
7273,TRUE,TRUE,NA,NA
7274,TRUE,TRUE,NA,NA
7275,TRUE,TRUE,NA,NA
7276,TRUE,TRUE,NA,NA
7277,TRUE,TRUE,NA,NA
7278,TRUE,TRUE,NA,NA
7279,TRUE,TRUE,NA,NA
7280,TRUE,TRUE,NA,NA
7281,TRUE,TRUE,NA,NA
7282,TRUE,TRUE,NA,NA
7283,TRUE,TRUE,NA,NA
7284,TRUE,TRUE,NA,NA
7285,TRUE,TRUE,NA,NA
7286,TRUE,TRUE,NA,NA
7287,TRUE,TRUE,NA,NA
7288,TRUE,TRUE,NA,NA
7289,TRUE,TRUE,NA,NA
7290,TRUE,TRUE,NA,NA
7291,TRUE,FALSE,NA,NA
7292,TRUE,TRUE,NA,NA
7293,TRUE,TRUE,NA,NA
7294,TRUE,TRUE,NA,NA
7295,TRUE,TRUE,NA,NA
7296,TRUE,TRUE,NA,NA
7297,TRUE,TRUE,NA,NA
7298,TRUE,FALSE,NA,NA
7299,TRUE,TRUE,NA,NA
7300,TRUE,TRUE,NA,NA
7301,TRUE,TRUE,NA,NA
7302,TRUE,TRUE,NA,NA
7303,TRUE,TRUE,NA,NA
7304,TRUE,TRUE,NA,NA
7305,TRUE,TRUE,NA,NA
7306,TRUE,TRUE,NA,NA
7307,TRUE,TRUE,NA,NA
7308,TRUE,TRUE,NA,NA
7309,TRUE,TRUE,NA,NA
7310,TRUE,TRUE,NA,NA
7311,TRUE,FALSE,NA,NA
7312,TRUE,TRUE,NA,NA
7313,TRUE,TRUE,NA,NA
7314,TRUE,TRUE,NA,NA
7315,TRUE,FALSE,NA,NA
7316,TRUE,TRUE,NA,NA
7317,TRUE,TRUE,NA,NA
7318,TRUE,TRUE,NA,NA
7319,TRUE,FALSE,NA,NA
7320,TRUE,TRUE,NA,NA
7321,TRUE,TRUE,NA,NA
7322,TRUE,FALSE,NA,NA
7323,TRUE,FALSE,NA,NA
7324,TRUE,FALSE,NA,NA
7325,TRUE,FALSE,NA,NA
7326,TRUE,FALSE,NA,NA
7327,TRUE,FALSE,NA,NA
7328,TRUE,FALSE,NA,NA
7329,TRUE,FALSE,NA,NA
7330,TRUE,TRUE,NA,NA
7331,TRUE,FALSE,NA,NA
7332,TRUE,FALSE,NA,NA
7333,TRUE,FALSE,NA,NA
7334,TRUE,TRUE,NA,NA
7335,TRUE,FALSE,NA,NA
7336,TRUE,FALSE,NA,NA
7337,TRUE,TRUE,NA,NA
7338,TRUE,FALSE,NA,NA
7339,TRUE,FALSE,NA,NA
7340,TRUE,FALSE,NA,NA
7341,TRUE,FALSE,NA,NA
7342,TRUE,FALSE,NA,NA
7343,TRUE,FALSE,NA,NA
7344,TRUE,FALSE,NA,NA
7345,TRUE,TRUE,NA,NA
7346,TRUE,TRUE,NA,NA
7347,TRUE,FALSE,NA,NA
7348,TRUE,FALSE,NA,NA
7349,TRUE,TRUE,NA,NA
7350,TRUE,FALSE,NA,NA
7351,TRUE,TRUE,NA,NA
7352,TRUE,TRUE,NA,NA
7353,TRUE,FALSE,NA,NA
7354,TRUE,FALSE,NA,NA
7355,TRUE,TRUE,NA,NA
7356,TRUE,FALSE,NA,NA
7357,TRUE,TRUE,NA,NA
7358,TRUE,FALSE,NA,NA
7359,TRUE,TRUE,NA,NA
7360,TRUE,FALSE,NA,NA
7361,TRUE,FALSE,NA,NA
7362,TRUE,TRUE,NA,NA
7363,TRUE,TRUE,NA,NA
7364,TRUE,FALSE,NA,NA
7365,TRUE,TRUE,NA,NA
7366,TRUE,TRUE,NA,NA
7367,TRUE,TRUE,NA,NA
7368,TRUE,FALSE,NA,NA
7369,TRUE,FALSE,NA,NA
7370,TRUE,FALSE,NA,NA
7371,TRUE,FALSE,NA,NA
7372,TRUE,TRUE,NA,NA
7373,TRUE,TRUE,NA,NA
7374,TRUE,TRUE,NA,NA
7375,TRUE,TRUE,NA,NA
7376,TRUE,FALSE,NA,NA
7377,TRUE,TRUE,NA,NA
7378,TRUE,FALSE,NA,NA
7379,TRUE,FALSE,NA,NA
7380,TRUE,FALSE,NA,NA
7381,TRUE,FALSE,NA,NA
7382,TRUE,FALSE,NA,NA
7383,TRUE,FALSE,NA,NA
7384,TRUE,FALSE,NA,NA
7385,TRUE,FALSE,NA,NA
7386,TRUE,FALSE,NA,NA
7387,TRUE,FALSE,NA,NA
7388,TRUE,FALSE,NA,NA
7389,TRUE,FALSE,NA,NA
7390,TRUE,FALSE,NA,NA
7391,TRUE,FALSE,NA,NA
7392,TRUE,FALSE,NA,NA
7393,TRUE,FALSE,NA,NA
7394,TRUE,FALSE,NA,NA
7395,TRUE,FALSE,NA,NA
7396,TRUE,FALSE,NA,NA
7397,TRUE,FALSE,NA,NA
7398,TRUE,FALSE,NA,NA
7399,TRUE,FALSE,NA,NA
7400,TRUE,FALSE,NA,NA
7401,TRUE,FALSE,NA,NA
7402,TRUE,FALSE,NA,NA
7403,TRUE,FALSE,NA,NA
7404,TRUE,TRUE,NA,NA
7405,TRUE,TRUE,NA,NA
7406,TRUE,TRUE,NA,NA
7407,TRUE,FALSE,NA,NA
7408,TRUE,TRUE,NA,NA
7409,TRUE,TRUE,NA,NA
7410,TRUE,TRUE,NA,NA
7411,TRUE,FALSE,NA,NA
7412,TRUE,FALSE,NA,NA
7413,TRUE,FALSE,NA,NA
7414,TRUE,TRUE,NA,NA
7415,TRUE,FALSE,NA,NA
7416,TRUE,TRUE,NA,NA
7417,TRUE,TRUE,NA,NA
7418,TRUE,FALSE,NA,NA
7419,TRUE,FALSE,NA,NA
7420,TRUE,TRUE,NA,NA
7421,TRUE,TRUE,NA,NA
7422,TRUE,TRUE,NA,NA
7423,TRUE,TRUE,NA,NA
7424,TRUE,FALSE,NA,NA
7425,TRUE,FALSE,NA,NA
7426,TRUE,TRUE,NA,NA
7427,TRUE,TRUE,NA,NA
7428,TRUE,TRUE,NA,NA
7429,TRUE,TRUE,NA,NA
7430,TRUE,FALSE,NA,NA
7431,TRUE,TRUE,NA,NA
7432,TRUE,TRUE,NA,NA
7433,TRUE,TRUE,NA,NA
7434,TRUE,FALSE,NA,NA
7435,TRUE,FALSE,NA,NA
7436,TRUE,FALSE,NA,NA
7437,TRUE,FALSE,NA,NA
7438,TRUE,FALSE,NA,NA
7439,TRUE,FALSE,NA,NA
7440,TRUE,FALSE,NA,NA
7441,TRUE,TRUE,NA,NA
7442,TRUE,TRUE,NA,NA
7443,TRUE,TRUE,NA,NA
7444,TRUE,TRUE,NA,NA
7445,TRUE,TRUE,NA,NA
7446,TRUE,TRUE,NA,NA
7447,TRUE,TRUE,NA,NA
7448,TRUE,TRUE,NA,NA
7449,TRUE,FALSE,NA,NA
7450,TRUE,TRUE,NA,NA
7451,TRUE,TRUE,NA,NA
7452,TRUE,TRUE,NA,NA
7453,TRUE,TRUE,NA,NA
7454,TRUE,TRUE,NA,NA
